trade_no,symbol,entry_time,exit_time,side,exit_reason,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
370,BTCUSDT,2024-09-10 14:55:00+00:00,2024-09-10 15:00:00+00:00,SHORT,TP,56860.0,56803.14,0.879353,50.0,35.0,15.0,WIN,-14750.0
371,BTCUSDT,2024-09-10 18:25:00+00:00,2024-09-10 18:25:00+00:00,LONG,TP,57598.8,57656.3988,0.868074,50.0,35.0,15.0,WIN,-14735.0
372,BTCUSDT,2024-09-11 01:40:00+00:00,2024-09-11 01:45:00+00:00,SHORT,TP,57003.7,56946.6963,0.877136,50.0,35.0,15.0,WIN,-14720.0
373,BTCUSDT,2024-09-11 11:40:00+00:00,2024-09-11 12:15:00+00:00,LONG,TP,56820.0,56876.82,0.879972,50.0,35.0,15.0,WIN,-14705.0
374,BTCUSDT,2024-09-11 14:00:00+00:00,2024-09-11 14:00:00+00:00,SHORT,TP,55706.4,55650.6936,0.897563,50.0,35.0,15.0,WIN,-14690.0
375,BTCUSDT,2024-09-12 10:40:00+00:00,2024-09-12 10:40:00+00:00,SHORT,TP,57979.1,57921.1209,0.86238,50.0,35.0,15.0,WIN,-14675.0
376,BTCUSDT,2024-09-12 14:35:00+00:00,2024-09-13 14:55:00+00:00,LONG,TP,58469.9,58528.3699,0.855141,50.0,35.0,15.0,WIN,-14660.0
377,BTCUSDT,2024-09-14 05:30:00+00:00,2024-09-14 05:55:00+00:00,SHORT,TP,60078.0,60017.922,0.832251,50.0,35.0,15.0,WIN,-14645.0
378,BTCUSDT,2024-09-14 20:40:00+00:00,2024-09-14 20:55:00+00:00,LONG,TP,59959.2,60019.1592,0.8339,50.0,35.0,15.0,WIN,-14630.0
379,BTCUSDT,2024-09-15 10:20:00+00:00,2024-09-15 10:30:00+00:00,SHORT,TP,59947.7,59887.7523,0.83406,50.0,35.0,15.0,WIN,-14615.0
380,BTCUSDT,2024-09-15 15:55:00+00:00,2024-09-17 15:00:00+00:00,LONG,TP,60324.5,60384.8245,0.828851,50.0,35.0,15.0,WIN,-14600.0
381,BTCUSDT,2024-09-18 03:05:00+00:00,2024-09-18 03:40:00+00:00,LONG,TP,60599.3,60659.8993,0.825092,50.0,35.0,15.0,WIN,-14585.0
382,BTCUSDT,2024-09-18 09:40:00+00:00,2024-09-18 09:50:00+00:00,SHORT,TP,59882.9,59823.0171,0.834963,50.0,35.0,15.0,WIN,-14570.0
383,BTCUSDT,2024-09-18 18:10:00+00:00,2024-09-18 18:10:00+00:00,LONG,TP,60248.1,60308.3481,0.829902,50.0,35.0,15.0,WIN,-14555.0
384,BTCUSDT,2024-09-19 21:40:00+00:00,2024-09-19 22:00:00+00:00,SHORT,TP,62878.3,62815.4217,0.795187,50.0,35.0,15.0,WIN,-14540.0
385,BTCUSDT,2024-09-20 03:55:00+00:00,2024-09-20 03:55:00+00:00,LONG,TP,63591.2,63654.7912,0.786272,50.0,35.0,15.0,WIN,-14525.0
386,BTCUSDT,2024-09-20 21:20:00+00:00,2024-09-21 17:10:00+00:00,LONG,TP,63238.4,63301.6384,0.790659,50.0,35.0,15.0,WIN,-14510.0
387,BTCUSDT,2024-09-21 21:50:00+00:00,2024-09-22 02:05:00+00:00,SHORT,TP,63030.5,62967.4695,0.793267,50.0,35.0,15.0,WIN,-14495.0
388,BTCUSDT,2024-09-22 05:20:00+00:00,2024-09-22 06:35:00+00:00,SHORT,TP,62933.4,62870.4666,0.794491,50.0,35.0,15.0,WIN,-14480.0
389,BTCUSDT,2024-09-23 08:15:00+00:00,2024-09-23 08:15:00+00:00,SHORT,TP,63379.9,63316.5201,0.788894,50.0,35.0,15.0,WIN,-14465.0
390,BTCUSDT,2024-09-23 15:55:00+00:00,2024-09-24 08:50:00+00:00,LONG,TP,63739.2,63802.9392,0.784447,50.0,35.0,15.0,WIN,-14450.0
391,BTCUSDT,2024-09-24 14:25:00+00:00,2024-09-24 14:25:00+00:00,SHORT,TP,63130.8,63067.6692,0.792006,50.0,35.0,15.0,WIN,-14435.0
392,BTCUSDT,2024-09-24 17:55:00+00:00,2024-09-24 17:55:00+00:00,LONG,TP,63916.0,63979.916,0.782277,50.0,35.0,15.0,WIN,-14420.0
393,BTCUSDT,2024-09-26 05:35:00+00:00,2024-09-26 05:45:00+00:00,LONG,TP,63579.4,63642.9794,0.786418,50.0,35.0,15.0,WIN,-14405.0
394,BTCUSDT,2024-09-28 01:45:00+00:00,2024-09-28 01:50:00+00:00,LONG,TP,65847.9,65913.7479,0.759326,50.0,35.0,15.0,WIN,-14390.0
395,BTCUSDT,2024-09-28 08:25:00+00:00,2024-09-28 08:30:00+00:00,SHORT,TP,65623.8,65558.1762,0.761919,50.0,35.0,15.0,WIN,-14375.0
396,BTCUSDT,2024-09-28 21:30:00+00:00,2024-09-29 05:45:00+00:00,SHORT,TP,65545.9,65480.3541,0.762824,50.0,35.0,15.0,WIN,-14360.0
397,BTCUSDT,2024-09-29 05:50:00+00:00,2024-09-29 07:20:00+00:00,SHORT,TP,65504.1,65438.5959,0.763311,50.0,35.0,15.0,WIN,-14345.0
398,BTCUSDT,2024-09-29 12:50:00+00:00,2024-09-29 13:10:00+00:00,LONG,TP,65663.3,65728.9633,0.76146,50.0,35.0,15.0,WIN,-14330.0
399,BTCUSDT,2024-09-29 23:00:00+00:00,2024-09-29 23:05:00+00:00,SHORT,TP,65634.3,65568.6657,0.761797,50.0,35.0,15.0,WIN,-14315.0
400,BTCUSDT,2024-09-30 18:15:00+00:00,2024-09-30 18:15:00+00:00,SHORT,TP,63362.9,63299.5371,0.789105,50.0,35.0,15.0,WIN,-14300.0
401,BTCUSDT,2024-09-30 21:30:00+00:00,2024-10-01 04:35:00+00:00,LONG,TP,63767.0,63830.767,0.784105,50.0,35.0,15.0,WIN,-14285.0
402,BTCUSDT,2024-10-01 04:50:00+00:00,2024-10-01 05:00:00+00:00,LONG,TP,63791.6,63855.3916,0.783802,50.0,35.0,15.0,WIN,-14270.0
403,BTCUSDT,2024-10-01 13:10:00+00:00,2024-10-01 13:10:00+00:00,SHORT,TP,63544.0,63480.456,0.786856,50.0,35.0,15.0,WIN,-14255.0
404,BTCUSDT,2024-10-02 03:15:00+00:00,2024-10-02 03:15:00+00:00,LONG,TP,61741.9,61803.6419,0.809823,50.0,35.0,15.0,WIN,-14240.0
405,BTCUSDT,2024-10-02 09:50:00+00:00,2024-10-02 11:05:00+00:00,SHORT,TP,61167.1,61105.9329,0.817433,50.0,35.0,15.0,WIN,-14225.0
406,BTCUSDT,2024-10-02 16:10:00+00:00,2024-10-02 16:20:00+00:00,LONG,TP,62172.0,62234.172,0.804221,50.0,35.0,15.0,WIN,-14210.0
407,BTCUSDT,2024-10-03 02:15:00+00:00,2024-10-03 02:45:00+00:00,LONG,TP,61160.2,61221.3602,0.817525,50.0,35.0,15.0,WIN,-14195.0
408,BTCUSDT,2024-10-03 08:15:00+00:00,2024-10-03 08:15:00+00:00,SHORT,TP,60514.2,60453.6858,0.826252,50.0,35.0,15.0,WIN,-14180.0
409,BTCUSDT,2024-10-03 19:30:00+00:00,2024-10-03 19:30:00+00:00,LONG,TP,60739.7,60800.4397,0.823185,50.0,35.0,15.0,WIN,-14165.0
410,BTCUSDT,2024-10-04 14:40:00+00:00,2024-10-09 19:25:00+00:00,SHORT,TP,60915.6,60854.6844,0.820808,50.0,35.0,15.0,WIN,-14150.0
411,BTCUSDT,2024-10-10 09:30:00+00:00,2024-10-10 14:30:00+00:00,SHORT,TP,60638.0,60577.362,0.824565,50.0,35.0,15.0,WIN,-14135.0
412,BTCUSDT,2024-10-11 00:25:00+00:00,2024-10-11 01:50:00+00:00,LONG,TP,60252.5,60312.7525,0.829841,50.0,35.0,15.0,WIN,-14120.0
413,BTCUSDT,2024-10-13 02:30:00+00:00,2024-10-13 03:20:00+00:00,SHORT,TP,62763.8,62701.0362,0.796638,50.0,35.0,15.0,WIN,-14105.0
414,BTCUSDT,2024-10-13 21:15:00+00:00,2024-10-13 21:15:00+00:00,LONG,TP,62654.3,62716.9543,0.79803,50.0,35.0,15.0,WIN,-14090.0
415,BTCUSDT,2024-10-14 03:25:00+00:00,2024-10-14 03:25:00+00:00,LONG,TP,63014.2,63077.2142,0.793472,50.0,35.0,15.0,WIN,-14075.0
416,BTCUSDT,2024-10-14 23:00:00+00:00,2024-10-14 23:00:00+00:00,LONG,TP,66431.8,66498.2318,0.752652,50.0,35.0,15.0,WIN,-14060.0
417,BTCUSDT,2024-10-15 02:55:00+00:00,2024-10-15 03:15:00+00:00,SHORT,TP,65722.9,65657.1771,0.76077,50.0,35.0,15.0,WIN,-14045.0
418,BTCUSDT,2024-10-15 15:10:00+00:00,2024-10-15 15:10:00+00:00,SHORT,TP,64922.4,64857.4776,0.77015,50.0,35.0,15.0,WIN,-14030.0
419,BTCUSDT,2024-10-15 15:50:00+00:00,2024-10-15 15:50:00+00:00,LONG,TP,66007.0,66073.007,0.757495,50.0,35.0,15.0,WIN,-14015.0
420,BTCUSDT,2024-10-16 10:20:00+00:00,2024-10-16 10:20:00+00:00,LONG,TP,67600.9,67668.5009,0.739635,50.0,35.0,15.0,WIN,-14000.0
421,BTCUSDT,2024-10-16 21:25:00+00:00,2024-10-17 01:30:00+00:00,SHORT,TP,67522.5,67454.9775,0.740494,50.0,35.0,15.0,WIN,-13985.0
422,BTCUSDT,2024-10-17 15:50:00+00:00,2024-10-17 15:55:00+00:00,LONG,TP,67494.7,67562.1947,0.740799,50.0,35.0,15.0,WIN,-13970.0
423,BTCUSDT,2024-10-17 18:20:00+00:00,2024-10-17 18:20:00+00:00,SHORT,TP,66790.1,66723.3099,0.748614,50.0,35.0,15.0,WIN,-13955.0
424,BTCUSDT,2024-10-18 01:15:00+00:00,2024-10-18 01:15:00+00:00,LONG,TP,67468.3,67535.7683,0.741089,50.0,35.0,15.0,WIN,-13940.0
425,BTCUSDT,2024-10-18 09:55:00+00:00,2024-10-18 11:50:00+00:00,SHORT,TP,67768.9,67701.1311,0.737802,50.0,35.0,15.0,WIN,-13925.0
426,BTCUSDT,2024-10-18 12:55:00+00:00,2024-10-21 13:40:00+00:00,SHORT,TP,67634.3,67566.6657,0.73927,50.0,35.0,15.0,WIN,-13910.0
427,BTCUSDT,2024-10-21 21:00:00+00:00,2024-10-21 21:05:00+00:00,LONG,TP,67730.0,67797.73,0.738225,50.0,35.0,15.0,WIN,-13895.0
428,BTCUSDT,2024-10-22 00:20:00+00:00,2024-10-22 00:25:00+00:00,SHORT,TP,67121.7,67054.5783,0.744916,50.0,35.0,15.0,WIN,-13880.0
429,BTCUSDT,2024-10-22 02:55:00+00:00,2024-10-22 08:00:00+00:00,SHORT,TP,67322.1,67254.7779,0.742698,50.0,35.0,15.0,WIN,-13865.0
430,BTCUSDT,2024-10-22 08:35:00+00:00,2024-10-22 08:35:00+00:00,SHORT,TP,66961.3,66894.3387,0.7467,50.0,35.0,15.0,WIN,-13850.0
431,BTCUSDT,2024-10-22 15:10:00+00:00,2024-10-22 22:05:00+00:00,LONG,TP,67562.9,67630.4629,0.740051,50.0,35.0,15.0,WIN,-13835.0
432,BTCUSDT,2024-10-23 00:45:00+00:00,2024-10-23 02:25:00+00:00,SHORT,TP,67173.6,67106.4264,0.74434,50.0,35.0,15.0,WIN,-13820.0
433,BTCUSDT,2024-10-24 08:20:00+00:00,2024-10-24 08:20:00+00:00,SHORT,TP,67177.1,67109.9229,0.744301,50.0,35.0,15.0,WIN,-13805.0
434,BTCUSDT,2024-10-24 13:35:00+00:00,2024-10-24 13:35:00+00:00,LONG,TP,67674.3,67741.9743,0.738833,50.0,35.0,15.0,WIN,-13790.0
435,BTCUSDT,2024-10-25 04:10:00+00:00,2024-10-25 04:15:00+00:00,SHORT,TP,67947.0,67879.053,0.735868,50.0,35.0,15.0,WIN,-13775.0
436,BTCUSDT,2024-10-25 11:45:00+00:00,2024-10-25 11:45:00+00:00,LONG,TP,68034.6,68102.6346,0.73492,50.0,35.0,15.0,WIN,-13760.0
437,BTCUSDT,2024-10-25 17:35:00+00:00,2024-10-25 17:40:00+00:00,SHORT,TP,67338.0,67270.662,0.742523,50.0,35.0,15.0,WIN,-13745.0
438,BTCUSDT,2024-10-26 06:05:00+00:00,2024-10-26 06:15:00+00:00,LONG,TP,67054.6,67121.6546,0.745661,50.0,35.0,15.0,WIN,-13730.0
439,BTCUSDT,2024-10-26 13:50:00+00:00,2024-10-26 14:05:00+00:00,SHORT,TP,66881.0,66814.119,0.747596,50.0,35.0,15.0,WIN,-13715.0
440,BTCUSDT,2024-10-26 20:15:00+00:00,2024-10-26 20:20:00+00:00,LONG,TP,67190.7,67257.8907,0.744151,50.0,35.0,15.0,WIN,-13700.0
441,BTCUSDT,2024-10-27 01:25:00+00:00,2024-10-29 19:10:00+00:00,SHORT,SL,66915.6,73607.16,0.74721,-5000.0,35.0,-5035.0,LOSS,-18735.0
442,BTCUSDT,2024-10-30 08:20:00+00:00,2024-10-30 09:55:00+00:00,LONG,TP,72493.3,72565.7933,0.689719,50.0,35.0,15.0,WIN,-18720.0
443,BTCUSDT,2024-10-30 12:00:00+00:00,2024-10-30 12:00:00+00:00,SHORT,TP,71994.9,71922.9051,0.694494,50.0,35.0,15.0,WIN,-18705.0
444,BTCUSDT,2024-10-30 20:25:00+00:00,2024-10-30 20:25:00+00:00,LONG,TP,72220.9,72293.1209,0.69232,50.0,35.0,15.0,WIN,-18690.0
445,BTCUSDT,2024-10-31 07:50:00+00:00,2024-10-31 10:40:00+00:00,LONG,TP,72440.6,72513.0406,0.690221,50.0,35.0,15.0,WIN,-18675.0
446,BTCUSDT,2024-10-31 11:05:00+00:00,2024-11-06 02:30:00+00:00,LONG,TP,72545.3,72617.8453,0.689225,50.0,35.0,15.0,WIN,-18660.0
447,BTCUSDT,2024-11-06 15:20:00+00:00,2024-11-06 16:10:00+00:00,LONG,TP,74465.9,74540.3659,0.671448,50.0,35.0,15.0,WIN,-18645.0
448,BTCUSDT,2024-11-07 03:20:00+00:00,2024-11-07 03:35:00+00:00,SHORT,TP,75234.1,75158.8659,0.664592,50.0,35.0,15.0,WIN,-18630.0
449,BTCUSDT,2024-11-07 15:55:00+00:00,2024-11-07 15:55:00+00:00,LONG,TP,75952.5,76028.4525,0.658306,50.0,35.0,15.0,WIN,-18615.0
450,BTCUSDT,2024-11-08 09:35:00+00:00,2024-11-08 09:40:00+00:00,LONG,TP,76010.1,76086.1101,0.657807,50.0,35.0,15.0,WIN,-18600.0
451,BTCUSDT,2024-11-08 14:55:00+00:00,2024-11-08 14:55:00+00:00,SHORT,TP,75850.6,75774.7494,0.659191,50.0,35.0,15.0,WIN,-18585.0
452,BTCUSDT,2024-11-08 15:30:00+00:00,2024-11-08 15:30:00+00:00,LONG,TP,76416.3,76492.7163,0.654311,50.0,35.0,15.0,WIN,-18570.0
453,BTCUSDT,2024-11-09 01:40:00+00:00,2024-11-09 01:50:00+00:00,SHORT,TP,76371.9,76295.5281,0.654691,50.0,35.0,15.0,WIN,-18555.0
454,BTCUSDT,2024-11-09 06:10:00+00:00,2024-11-09 06:10:00+00:00,LONG,TP,76642.4,76719.0424,0.65238,50.0,35.0,15.0,WIN,-18540.0
455,BTCUSDT,2024-11-09 13:00:00+00:00,2024-11-09 16:15:00+00:00,SHORT,TP,76269.5,76193.2305,0.65557,50.0,35.0,15.0,WIN,-18525.0
456,BTCUSDT,2024-11-09 21:50:00+00:00,2024-11-09 21:55:00+00:00,LONG,TP,76371.5,76447.8715,0.654694,50.0,35.0,15.0,WIN,-18510.0
457,BTCUSDT,2024-11-10 20:40:00+00:00,2024-11-10 20:40:00+00:00,SHORT,TP,79295.8,79216.5042,0.63055,50.0,35.0,15.0,WIN,-18495.0
458,BTCUSDT,2024-11-12 06:55:00+00:00,2024-11-12 07:10:00+00:00,LONG,TP,89840.0,89929.84,0.556545,50.0,35.0,15.0,WIN,-18480.0
459,BTCUSDT,2024-11-12 10:45:00+00:00,2024-11-12 10:45:00+00:00,SHORT,TP,86426.8,86340.3732,0.578524,50.0,35.0,15.0,WIN,-18465.0
460,BTCUSDT,2024-11-13 11:50:00+00:00,2024-11-13 12:35:00+00:00,LONG,TP,87840.1,87927.9401,0.569216,50.0,35.0,15.0,WIN,-18450.0
461,BTCUSDT,2024-11-13 21:25:00+00:00,2024-11-13 21:25:00+00:00,SHORT,TP,88724.7,88635.9753,0.563541,50.0,35.0,15.0,WIN,-18435.0
462,BTCUSDT,2024-11-14 07:00:00+00:00,2024-11-14 07:00:00+00:00,SHORT,TP,89336.2,89246.8638,0.559684,50.0,35.0,15.0,WIN,-18420.0
463,BTCUSDT,2024-11-14 08:05:00+00:00,2024-11-14 08:05:00+00:00,LONG,TP,91184.4,91275.5844,0.548339,50.0,35.0,15.0,WIN,-18405.0
464,BTCUSDT,2024-11-14 15:00:00+00:00,2024-11-14 15:00:00+00:00,SHORT,TP,88769.1,88680.3309,0.563259,50.0,35.0,15.0,WIN,-18390.0
465,BTCUSDT,2024-11-15 19:55:00+00:00,2024-11-15 19:55:00+00:00,LONG,TP,90320.1,90410.4201,0.553587,50.0,35.0,15.0,WIN,-18375.0
466,BTCUSDT,2024-11-16 12:20:00+00:00,2024-11-16 13:55:00+00:00,SHORT,TP,90863.9,90773.0361,0.550274,50.0,35.0,15.0,WIN,-18360.0
467,BTCUSDT,2024-11-17 08:55:00+00:00,2024-11-17 09:00:00+00:00,LONG,TP,91095.3,91186.3953,0.548876,50.0,35.0,15.0,WIN,-18345.0
468,BTCUSDT,2024-11-17 14:50:00+00:00,2024-11-17 15:00:00+00:00,SHORT,TP,90326.9,90236.5731,0.553545,50.0,35.0,15.0,WIN,-18330.0
469,BTCUSDT,2024-11-18 01:35:00+00:00,2024-11-18 01:35:00+00:00,LONG,TP,90864.7,90955.5647,0.550269,50.0,35.0,15.0,WIN,-18315.0
470,BTCUSDT,2024-11-18 12:05:00+00:00,2024-11-18 12:05:00+00:00,SHORT,TP,90515.2,90424.6848,0.552393,50.0,35.0,15.0,WIN,-18300.0
471,BTCUSDT,2024-11-18 16:00:00+00:00,2024-11-18 16:00:00+00:00,LONG,TP,92407.8,92500.2078,0.54108,50.0,35.0,15.0,WIN,-18285.0
472,BTCUSDT,2024-11-19 05:15:00+00:00,2024-11-19 05:50:00+00:00,LONG,TP,91670.8,91762.4708,0.54543,50.0,35.0,15.0,WIN,-18270.0
473,BTCUSDT,2024-11-19 13:55:00+00:00,2024-11-19 13:55:00+00:00,SHORT,TP,91217.1,91125.8829,0.548143,50.0,35.0,15.0,WIN,-18255.0
474,BTCUSDT,2024-11-19 22:50:00+00:00,2024-11-19 22:50:00+00:00,SHORT,TP,91806.8,91714.9932,0.544622,50.0,35.0,15.0,WIN,-18240.0
475,BTCUSDT,2024-11-20 05:40:00+00:00,2024-11-20 05:45:00+00:00,LONG,TP,92337.7,92430.0377,0.541491,50.0,35.0,15.0,WIN,-18225.0
476,BTCUSDT,2024-11-21 15:35:00+00:00,2024-11-21 15:35:00+00:00,SHORT,TP,96068.7,95972.6313,0.520461,50.0,35.0,15.0,WIN,-18210.0
477,BTCUSDT,2024-11-21 19:15:00+00:00,2024-11-21 19:15:00+00:00,LONG,TP,98873.5,98972.3735,0.505697,50.0,35.0,15.0,WIN,-18195.0
478,BTCUSDT,2024-11-22 03:05:00+00:00,2024-11-22 03:10:00+00:00,LONG,TP,98642.8,98741.4428,0.506879,50.0,35.0,15.0,WIN,-18180.0
479,BTCUSDT,2024-11-22 10:30:00+00:00,2024-11-22 11:00:00+00:00,SHORT,TP,98442.7,98344.2573,0.50791,50.0,35.0,15.0,WIN,-18165.0
480,BTCUSDT,2024-11-22 17:20:00+00:00,2024-11-22 17:20:00+00:00,LONG,TP,99221.9,99321.1219,0.503921,50.0,35.0,15.0,WIN,-18150.0
481,BTCUSDT,2024-11-23 14:55:00+00:00,2024-11-25 09:20:00+00:00,LONG,TP,98778.4,98877.1784,0.506184,50.0,35.0,15.0,WIN,-18135.0
482,BTCUSDT,2024-11-25 13:10:00+00:00,2024-11-25 13:10:00+00:00,SHORT,TP,97485.6,97388.1144,0.512896,50.0,35.0,15.0,WIN,-18120.0
483,BTCUSDT,2024-11-26 07:50:00+00:00,2024-11-26 08:00:00+00:00,SHORT,TP,93695.9,93602.2041,0.533641,50.0,35.0,15.0,WIN,-18105.0
484,BTCUSDT,2024-11-26 19:30:00+00:00,2024-11-26 19:30:00+00:00,SHORT,TP,92144.0,92051.856,0.542629,50.0,35.0,15.0,WIN,-18090.0
485,BTCUSDT,2024-11-27 01:50:00+00:00,2024-11-27 01:50:00+00:00,LONG,TP,92689.9,92782.5899,0.539433,50.0,35.0,15.0,WIN,-18075.0
486,BTCUSDT,2024-11-28 03:00:00+00:00,2024-11-28 03:00:00+00:00,SHORT,TP,95763.9,95668.1361,0.522117,50.0,35.0,15.0,WIN,-18060.0
487,BTCUSDT,2024-11-28 23:00:00+00:00,2024-11-28 23:15:00+00:00,LONG,TP,95714.8,95810.5148,0.522385,50.0,35.0,15.0,WIN,-18045.0
488,BTCUSDT,2024-11-29 19:15:00+00:00,2024-11-30 01:05:00+00:00,SHORT,TP,96958.1,96861.1419,0.515687,50.0,35.0,15.0,WIN,-18030.0
489,BTCUSDT,2024-11-30 09:00:00+00:00,2024-11-30 19:40:00+00:00,LONG,TP,97005.9,97102.9059,0.515433,50.0,35.0,15.0,WIN,-18015.0
490,BTCUSDT,2024-12-01 08:20:00+00:00,2024-12-01 08:25:00+00:00,LONG,TP,96863.1,96959.9631,0.516192,50.0,35.0,15.0,WIN,-18000.0
491,BTCUSDT,2024-12-01 20:35:00+00:00,2024-12-02 03:50:00+00:00,SHORT,TP,96983.9,96886.9161,0.515549,50.0,35.0,15.0,WIN,-17985.0
492,BTCUSDT,2024-12-02 04:05:00+00:00,2024-12-02 04:05:00+00:00,SHORT,TP,96560.4,96463.8396,0.517811,50.0,35.0,15.0,WIN,-17970.0
493,BTCUSDT,2024-12-02 14:45:00+00:00,2024-12-02 14:45:00+00:00,LONG,TP,96761.8,96858.5618,0.516733,50.0,35.0,15.0,WIN,-17955.0
494,BTCUSDT,2024-12-03 00:45:00+00:00,2024-12-03 00:45:00+00:00,LONG,TP,96024.8,96120.8248,0.520699,50.0,35.0,15.0,WIN,-17940.0
495,BTCUSDT,2024-12-03 07:20:00+00:00,2024-12-03 07:35:00+00:00,SHORT,TP,95497.0,95401.503,0.523577,50.0,35.0,15.0,WIN,-17925.0
496,BTCUSDT,2024-12-03 15:25:00+00:00,2024-12-04 01:30:00+00:00,LONG,TP,96263.9,96360.1639,0.519406,50.0,35.0,15.0,WIN,-17910.0
497,BTCUSDT,2024-12-04 12:35:00+00:00,2024-12-04 12:35:00+00:00,SHORT,TP,96038.5,95942.4615,0.520625,50.0,35.0,15.0,WIN,-17895.0
498,BTCUSDT,2024-12-04 19:25:00+00:00,2024-12-04 19:25:00+00:00,LONG,TP,96509.8,96606.3098,0.518082,50.0,35.0,15.0,WIN,-17880.0
499,BTCUSDT,2024-12-05 13:20:00+00:00,2024-12-05 14:40:00+00:00,LONG,TP,103335.9,103439.2359,0.483859,50.0,35.0,15.0,WIN,-17865.0
500,BTCUSDT,2024-12-05 15:45:00+00:00,2024-12-05 15:45:00+00:00,SHORT,TP,101420.0,101318.58,0.492999,50.0,35.0,15.0,WIN,-17850.0
501,BTCUSDT,2024-12-07 19:00:00+00:00,2024-12-07 19:10:00+00:00,LONG,TP,100190.6,100290.7906,0.499049,50.0,35.0,15.0,WIN,-17835.0
502,BTCUSDT,2024-12-08 08:20:00+00:00,2024-12-08 08:35:00+00:00,SHORT,TP,99459.0,99359.541,0.50272,50.0,35.0,15.0,WIN,-17820.0
503,BTCUSDT,2024-12-08 13:05:00+00:00,2024-12-08 13:05:00+00:00,LONG,TP,99990.1,100090.0901,0.50005,50.0,35.0,15.0,WIN,-17805.0
504,BTCUSDT,2024-12-08 22:10:00+00:00,2024-12-08 22:55:00+00:00,LONG,TP,100069.9,100169.9699,0.499651,50.0,35.0,15.0,WIN,-17790.0
505,BTCUSDT,2024-12-10 00:55:00+00:00,2024-12-10 01:25:00+00:00,LONG,TP,97953.3,98051.2533,0.510447,50.0,35.0,15.0,WIN,-17775.0
506,BTCUSDT,2024-12-10 03:10:00+00:00,2024-12-10 03:10:00+00:00,SHORT,TP,96318.6,96222.2814,0.519111,50.0,35.0,15.0,WIN,-17760.0
507,BTCUSDT,2024-12-10 10:05:00+00:00,2024-12-10 10:10:00+00:00,LONG,TP,97681.3,97778.9813,0.511869,50.0,35.0,15.0,WIN,-17745.0
508,BTCUSDT,2024-12-10 15:45:00+00:00,2024-12-10 15:45:00+00:00,SHORT,TP,96530.0,96433.47,0.517974,50.0,35.0,15.0,WIN,-17730.0
509,BTCUSDT,2024-12-10 22:55:00+00:00,2024-12-10 23:00:00+00:00,LONG,TP,96882.8,96979.6828,0.516087,50.0,35.0,15.0,WIN,-17715.0
510,BTCUSDT,2024-12-12 10:10:00+00:00,2024-12-12 11:10:00+00:00,SHORT,TP,100485.0,100384.515,0.497587,50.0,35.0,15.0,WIN,-17700.0
511,BTCUSDT,2024-12-12 13:20:00+00:00,2024-12-12 13:20:00+00:00,LONG,TP,101283.6,101384.8836,0.493663,50.0,35.0,15.0,WIN,-17685.0
512,BTCUSDT,2024-12-12 19:35:00+00:00,2024-12-12 19:35:00+00:00,SHORT,TP,99886.9,99787.0131,0.500566,50.0,35.0,15.0,WIN,-17670.0
513,BTCUSDT,2024-12-13 08:35:00+00:00,2024-12-13 10:50:00+00:00,LONG,TP,100307.5,100407.8075,0.498467,50.0,35.0,15.0,WIN,-17655.0
514,BTCUSDT,2024-12-13 16:35:00+00:00,2024-12-13 16:35:00+00:00,LONG,TP,100740.4,100841.1404,0.496325,50.0,35.0,15.0,WIN,-17640.0
515,BTCUSDT,2024-12-14 01:25:00+00:00,2024-12-14 01:25:00+00:00,LONG,TP,102486.1,102588.5861,0.487871,50.0,35.0,15.0,WIN,-17625.0
516,BTCUSDT,2024-12-16 15:00:00+00:00,2024-12-16 15:00:00+00:00,LONG,TP,105453.9,105559.3539,0.474141,50.0,35.0,15.0,WIN,-17610.0
517,BTCUSDT,2024-12-16 23:05:00+00:00,2024-12-16 23:05:00+00:00,SHORT,TP,105798.8,105693.0012,0.472595,50.0,35.0,15.0,WIN,-17595.0
518,BTCUSDT,2024-12-17 03:40:00+00:00,2024-12-17 03:40:00+00:00,LONG,TP,106620.9,106727.5209,0.468951,50.0,35.0,15.0,WIN,-17580.0
519,BTCUSDT,2024-12-17 15:30:00+00:00,2024-12-17 15:30:00+00:00,SHORT,TP,106019.0,105912.981,0.471614,50.0,35.0,15.0,WIN,-17565.0
520,BTCUSDT,2024-12-17 19:50:00+00:00,2024-12-17 20:05:00+00:00,SHORT,TP,106368.1,106261.7319,0.470066,50.0,35.0,15.0,WIN,-17550.0
521,BTCUSDT,2024-12-18 11:30:00+00:00,2024-12-18 11:35:00+00:00,LONG,TP,104698.2,104802.8982,0.477563,50.0,35.0,15.0,WIN,-17535.0
522,BTCUSDT,2024-12-18 15:10:00+00:00,2024-12-18 16:15:00+00:00,SHORT,TP,103677.8,103574.1222,0.482263,50.0,35.0,15.0,WIN,-17520.0
523,BTCUSDT,2024-12-18 16:25:00+00:00,2024-12-18 16:25:00+00:00,SHORT,TP,103533.8,103430.2662,0.482934,50.0,35.0,15.0,WIN,-17505.0
524,BTCUSDT,2024-12-19 05:25:00+00:00,2024-12-19 07:25:00+00:00,LONG,TP,101300.0,101401.3,0.493583,50.0,35.0,15.0,WIN,-17490.0
