trade_no,symbol,entry_time,exit_time,side,exit_reason,entry_price,exit_price,quantity,pnl_usd,fee_usd,net_pnl,result,balance_after
1201,ETHUSDT,2025-12-11 18:50:00+00:00,2025-12-11 18:50:00+00:00,LONG,TP,3214.81,3218.0248,15.553019,50.0,35.0,15.0,WIN,-52785.0
1202,ETHUSDT,2025-12-12 06:10:00+00:00,2025-12-12 06:10:00+00:00,LONG,TP,3258.33,3261.5883,15.345284,50.0,35.0,15.0,WIN,-52770.0
1203,ETHUSDT,2025-12-12 11:30:00+00:00,2025-12-12 14:25:00+00:00,SHORT,TP,3232.16,3228.9278,15.469531,50.0,35.0,15.0,WIN,-52755.0
1204,ETHUSDT,2025-12-12 23:15:00+00:00,2025-12-13 00:05:00+00:00,LONG,TP,3090.9,3093.9909,16.176518,50.0,35.0,15.0,WIN,-52740.0
1205,ETHUSDT,2025-12-13 16:20:00+00:00,2025-12-13 16:20:00+00:00,SHORT,TP,3103.53,3100.4265,16.110687,50.0,35.0,15.0,WIN,-52725.0
1206,ETHUSDT,2025-12-13 23:35:00+00:00,2025-12-13 23:35:00+00:00,LONG,TP,3111.29,3114.4013,16.070505,50.0,35.0,15.0,WIN,-52710.0
1207,ETHUSDT,2025-12-15 01:50:00+00:00,2025-12-15 01:50:00+00:00,LONG,TP,3110.0,3113.11,16.07717,50.0,35.0,15.0,WIN,-52695.0
1208,ETHUSDT,2025-12-15 14:50:00+00:00,2025-12-15 14:50:00+00:00,SHORT,TP,3089.45,3086.3606,16.18411,50.0,35.0,15.0,WIN,-52680.0
1209,ETHUSDT,2025-12-16 04:35:00+00:00,2025-12-16 04:35:00+00:00,SHORT,TP,2910.0,2907.09,17.182131,50.0,35.0,15.0,WIN,-52665.0
1210,ETHUSDT,2025-12-16 10:55:00+00:00,2025-12-16 10:55:00+00:00,LONG,TP,2947.51,2950.4575,16.963471,50.0,35.0,15.0,WIN,-52650.0
1211,ETHUSDT,2025-12-16 17:50:00+00:00,2025-12-16 17:50:00+00:00,SHORT,TP,2925.93,2923.0041,17.088584,50.0,35.0,15.0,WIN,-52635.0
1212,ETHUSDT,2025-12-16 20:45:00+00:00,2025-12-16 23:45:00+00:00,LONG,TP,2959.35,2962.3093,16.895602,50.0,35.0,15.0,WIN,-52620.0
1213,ETHUSDT,2025-12-17 14:10:00+00:00,2025-12-17 14:15:00+00:00,LONG,TP,2944.25,2947.1942,16.982254,50.0,35.0,15.0,WIN,-52605.0
1214,ETHUSDT,2025-12-17 15:05:00+00:00,2025-12-17 15:05:00+00:00,LONG,TP,2995.7,2998.6957,16.69059,50.0,35.0,15.0,WIN,-52590.0
1215,ETHUSDT,2025-12-17 16:10:00+00:00,2025-12-17 16:10:00+00:00,SHORT,TP,2912.46,2909.5475,17.167618,50.0,35.0,15.0,WIN,-52575.0
1216,ETHUSDT,2025-12-18 17:30:00+00:00,2025-12-18 17:30:00+00:00,SHORT,TP,2822.01,2819.188,17.717868,50.0,35.0,15.0,WIN,-52560.0
1217,ETHUSDT,2025-12-19 02:50:00+00:00,2025-12-19 02:50:00+00:00,LONG,TP,2835.06,2837.8951,17.636311,50.0,35.0,15.0,WIN,-52545.0
1218,ETHUSDT,2025-12-20 10:50:00+00:00,2025-12-20 13:15:00+00:00,SHORT,TP,2976.78,2973.8032,16.796673,50.0,35.0,15.0,WIN,-52530.0
1219,ETHUSDT,2025-12-21 08:30:00+00:00,2025-12-21 08:30:00+00:00,LONG,TP,2983.52,2986.5035,16.758728,50.0,35.0,15.0,WIN,-52515.0
1220,ETHUSDT,2025-12-21 13:30:00+00:00,2025-12-21 13:30:00+00:00,SHORT,TP,2966.42,2963.4536,16.855334,50.0,35.0,15.0,WIN,-52500.0
1221,ETHUSDT,2025-12-21 20:10:00+00:00,2025-12-21 22:50:00+00:00,LONG,TP,2989.67,2992.6597,16.724254,50.0,35.0,15.0,WIN,-52485.0
1222,ETHUSDT,2025-12-22 17:45:00+00:00,2025-12-22 17:45:00+00:00,SHORT,TP,3028.5,3025.4715,16.509823,50.0,35.0,15.0,WIN,-52470.0
1223,ETHUSDT,2025-12-23 02:20:00+00:00,2025-12-29 03:35:00+00:00,LONG,TP,3022.06,3025.0821,16.545006,50.0,35.0,15.0,WIN,-52455.0
1224,ETHUSDT,2025-12-29 09:50:00+00:00,2025-12-29 09:50:00+00:00,SHORT,TP,2965.65,2962.6844,16.85971,50.0,35.0,15.0,WIN,-52440.0
1225,ETHUSDT,2025-12-30 03:55:00+00:00,2025-12-30 03:55:00+00:00,LONG,TP,2950.57,2953.5206,16.945878,50.0,35.0,15.0,WIN,-52425.0
1226,ETHUSDT,2025-12-30 19:10:00+00:00,2025-12-30 19:10:00+00:00,SHORT,TP,2953.25,2950.2968,16.9305,50.0,35.0,15.0,WIN,-52410.0
1227,ETHUSDT,2025-12-31 01:55:00+00:00,2025-12-31 02:35:00+00:00,LONG,TP,2979.3,2982.2793,16.782466,50.0,35.0,15.0,WIN,-52395.0
1228,ETHUSDT,2025-12-31 08:45:00+00:00,2025-12-31 16:40:00+00:00,SHORT,TP,2965.81,2962.8442,16.858801,50.0,35.0,15.0,WIN,-52380.0
1229,ETHUSDT,2026-01-01 01:55:00+00:00,2026-01-01 11:15:00+00:00,LONG,TP,2986.34,2989.3263,16.742903,50.0,35.0,15.0,WIN,-52365.0
1230,ETHUSDT,2026-01-03 05:00:00+00:00,2026-01-03 05:15:00+00:00,SHORT,TP,3115.15,3112.0348,16.050591,50.0,35.0,15.0,WIN,-52350.0
1231,ETHUSDT,2026-01-03 14:30:00+00:00,2026-01-03 18:20:00+00:00,LONG,TP,3108.9,3112.0089,16.082859,50.0,35.0,15.0,WIN,-52335.0
1232,ETHUSDT,2026-01-04 08:05:00+00:00,2026-01-04 15:45:00+00:00,SHORT,TP,3127.69,3124.5623,15.986239,50.0,35.0,15.0,WIN,-52320.0
1233,ETHUSDT,2026-01-04 21:25:00+00:00,2026-01-04 22:00:00+00:00,LONG,TP,3143.41,3146.5534,15.906293,50.0,35.0,15.0,WIN,-52305.0
1234,ETHUSDT,2026-01-05 11:50:00+00:00,2026-01-05 11:55:00+00:00,LONG,TP,3178.87,3182.0489,15.72886,50.0,35.0,15.0,WIN,-52290.0
1235,ETHUSDT,2026-01-06 06:55:00+00:00,2026-01-06 14:05:00+00:00,LONG,TP,3243.7,3246.9437,15.414496,50.0,35.0,15.0,WIN,-52275.0
1236,ETHUSDT,2026-01-06 18:05:00+00:00,2026-01-06 18:05:00+00:00,SHORT,TP,3205.28,3202.0747,15.599261,50.0,35.0,15.0,WIN,-52260.0
1237,ETHUSDT,2026-01-06 23:15:00+00:00,2026-01-06 23:15:00+00:00,LONG,TP,3287.47,3290.7575,15.209264,50.0,35.0,15.0,WIN,-52245.0
1238,ETHUSDT,2026-01-07 04:40:00+00:00,2026-01-07 05:05:00+00:00,SHORT,TP,3253.47,3250.2165,15.368207,50.0,35.0,15.0,WIN,-52230.0
1239,ETHUSDT,2026-01-08 01:05:00+00:00,2026-01-08 01:20:00+00:00,LONG,TP,3170.36,3173.5304,15.77108,50.0,35.0,15.0,WIN,-52215.0
1240,ETHUSDT,2026-01-08 06:05:00+00:00,2026-01-08 06:05:00+00:00,SHORT,TP,3137.56,3134.4224,15.93595,50.0,35.0,15.0,WIN,-52200.0
1241,ETHUSDT,2026-01-08 17:10:00+00:00,2026-01-08 17:45:00+00:00,LONG,TP,3123.55,3126.6736,16.007427,50.0,35.0,15.0,WIN,-52185.0
1242,ETHUSDT,2026-01-09 06:45:00+00:00,2026-01-09 15:25:00+00:00,LONG,TP,3122.49,3125.6125,16.012862,50.0,35.0,15.0,WIN,-52170.0
1243,ETHUSDT,2026-01-09 15:40:00+00:00,2026-01-09 15:40:00+00:00,LONG,TP,3125.34,3128.4653,15.998259,50.0,35.0,15.0,WIN,-52155.0
1244,ETHUSDT,2026-01-10 02:30:00+00:00,2026-01-10 09:45:00+00:00,LONG,TP,3090.55,3093.6405,16.17835,50.0,35.0,15.0,WIN,-52140.0
1245,ETHUSDT,2026-01-10 18:05:00+00:00,2026-01-10 20:40:00+00:00,SHORT,TP,3090.85,3087.7592,16.17678,50.0,35.0,15.0,WIN,-52125.0
1246,ETHUSDT,2026-01-11 03:45:00+00:00,2026-01-11 05:40:00+00:00,LONG,TP,3094.89,3097.9849,16.155663,50.0,35.0,15.0,WIN,-52110.0
1247,ETHUSDT,2026-01-11 20:30:00+00:00,2026-01-11 20:30:00+00:00,SHORT,TP,3104.32,3101.2157,16.106587,50.0,35.0,15.0,WIN,-52095.0
1248,ETHUSDT,2026-01-12 01:25:00+00:00,2026-01-12 02:05:00+00:00,LONG,TP,3129.25,3132.3792,15.97827,50.0,35.0,15.0,WIN,-52080.0
1249,ETHUSDT,2026-01-12 08:55:00+00:00,2026-01-12 09:00:00+00:00,SHORT,TP,3115.57,3112.4544,16.048428,50.0,35.0,15.0,WIN,-52065.0
1250,ETHUSDT,2026-01-12 16:00:00+00:00,2026-01-12 16:00:00+00:00,LONG,TP,3128.66,3131.7887,15.981283,50.0,35.0,15.0,WIN,-52050.0
1251,ETHUSDT,2026-01-12 17:45:00+00:00,2026-01-12 21:00:00+00:00,SHORT,TP,3096.47,3093.3735,16.147419,50.0,35.0,15.0,WIN,-52035.0
1252,ETHUSDT,2026-01-12 22:00:00+00:00,2026-01-12 23:05:00+00:00,SHORT,TP,3090.72,3087.6293,16.17746,50.0,35.0,15.0,WIN,-52020.0
1253,ETHUSDT,2026-01-13 03:55:00+00:00,2026-01-13 03:55:00+00:00,LONG,TP,3112.21,3115.3222,16.065754,50.0,35.0,15.0,WIN,-52005.0
1254,ETHUSDT,2026-01-14 10:55:00+00:00,2026-01-14 10:55:00+00:00,SHORT,TP,3316.12,3312.8039,15.077862,50.0,35.0,15.0,WIN,-51990.0
1255,ETHUSDT,2026-01-14 16:10:00+00:00,2026-01-14 16:10:00+00:00,LONG,TP,3361.07,3364.4311,14.876215,50.0,35.0,15.0,WIN,-51975.0
1256,ETHUSDT,2026-01-15 09:40:00+00:00,2026-01-15 09:40:00+00:00,LONG,TP,3359.61,3362.9696,14.88268,50.0,35.0,15.0,WIN,-51960.0
1257,ETHUSDT,2026-01-15 16:05:00+00:00,2026-01-15 16:05:00+00:00,SHORT,TP,3320.52,3317.1995,15.057883,50.0,35.0,15.0,WIN,-51945.0
1258,ETHUSDT,2026-01-16 04:50:00+00:00,2026-01-16 04:50:00+00:00,SHORT,TP,3281.81,3278.5282,15.235495,50.0,35.0,15.0,WIN,-51930.0
1259,ETHUSDT,2026-01-16 08:30:00+00:00,2026-01-17 15:25:00+00:00,LONG,TP,3315.88,3319.1959,15.078953,50.0,35.0,15.0,WIN,-51915.0
1260,ETHUSDT,2026-01-17 22:25:00+00:00,2026-01-17 22:30:00+00:00,SHORT,TP,3308.37,3305.0616,15.113183,50.0,35.0,15.0,WIN,-51900.0
1261,ETHUSDT,2026-01-18 05:30:00+00:00,2026-01-18 09:10:00+00:00,LONG,TP,3313.48,3316.7935,15.089875,50.0,35.0,15.0,WIN,-51885.0
1262,ETHUSDT,2026-01-18 23:25:00+00:00,2026-01-18 23:25:00+00:00,SHORT,TP,3323.15,3319.8268,15.045965,50.0,35.0,15.0,WIN,-51870.0
1263,ETHUSDT,2026-01-19 08:55:00+00:00,2026-01-19 11:15:00+00:00,LONG,TP,3214.31,3217.5243,15.555438,50.0,35.0,15.0,WIN,-51855.0
1264,ETHUSDT,2026-01-19 18:30:00+00:00,2026-01-19 22:10:00+00:00,SHORT,TP,3209.06,3205.8509,15.580887,50.0,35.0,15.0,WIN,-51840.0
1265,ETHUSDT,2026-01-21 05:40:00+00:00,2026-01-21 05:40:00+00:00,LONG,TP,2990.91,2993.9009,16.71732,50.0,35.0,15.0,WIN,-51825.0
1266,ETHUSDT,2026-01-21 08:55:00+00:00,2026-01-21 09:55:00+00:00,SHORT,TP,2960.32,2957.3597,16.890066,50.0,35.0,15.0,WIN,-51810.0
1267,ETHUSDT,2026-01-21 10:15:00+00:00,2026-01-21 11:45:00+00:00,SHORT,TP,2961.2,2958.2388,16.885047,50.0,35.0,15.0,WIN,-51795.0
1268,ETHUSDT,2026-01-21 14:45:00+00:00,2026-01-21 14:45:00+00:00,LONG,TP,2975.33,2978.3053,16.804859,50.0,35.0,15.0,WIN,-51780.0
1269,ETHUSDT,2026-01-21 16:40:00+00:00,2026-01-21 16:40:00+00:00,SHORT,TP,2927.49,2924.5625,17.079478,50.0,35.0,15.0,WIN,-51765.0
1270,ETHUSDT,2026-01-22 08:25:00+00:00,2026-01-22 08:30:00+00:00,SHORT,TP,2996.12,2993.1239,16.68825,50.0,35.0,15.0,WIN,-51750.0
1271,ETHUSDT,2026-01-23 08:30:00+00:00,2026-01-23 08:30:00+00:00,SHORT,TP,2935.77,2932.8342,17.031307,50.0,35.0,15.0,WIN,-51735.0
1272,ETHUSDT,2026-01-23 16:00:00+00:00,2026-01-23 16:00:00+00:00,LONG,TP,2951.08,2954.0311,16.94295,50.0,35.0,15.0,WIN,-51720.0
1273,ETHUSDT,2026-01-24 03:35:00+00:00,2026-01-27 16:05:00+00:00,LONG,TP,2965.68,2968.6457,16.85954,50.0,35.0,15.0,WIN,-51705.0
1274,ETHUSDT,2026-01-28 04:10:00+00:00,2026-01-28 04:15:00+00:00,SHORT,TP,2998.32,2995.3217,16.676005,50.0,35.0,15.0,WIN,-51690.0
1275,ETHUSDT,2026-01-28 10:15:00+00:00,2026-01-28 10:15:00+00:00,LONG,TP,3029.88,3032.9099,16.502304,50.0,35.0,15.0,WIN,-51675.0
1276,ETHUSDT,2026-01-29 01:30:00+00:00,2026-01-29 01:30:00+00:00,SHORT,TP,2994.9,2991.9051,16.695048,50.0,35.0,15.0,WIN,-51660.0
1277,ETHUSDT,2026-01-30 09:55:00+00:00,2026-01-30 10:00:00+00:00,SHORT,TP,2721.1,2718.3789,18.374922,50.0,35.0,15.0,WIN,-51645.0
1278,ETHUSDT,2026-01-30 12:15:00+00:00,2026-01-30 12:15:00+00:00,LONG,TP,2750.5,2753.2505,18.178513,50.0,35.0,15.0,WIN,-51630.0
1279,ETHUSDT,2026-01-30 14:45:00+00:00,2026-01-30 14:45:00+00:00,LONG,TP,2757.72,2760.4777,18.13092,50.0,35.0,15.0,WIN,-51615.0
1280,ETHUSDT,2026-01-30 17:20:00+00:00,2026-01-30 17:30:00+00:00,SHORT,TP,2720.51,2717.7895,18.378907,50.0,35.0,15.0,WIN,-51600.0
1281,ETHUSDT,2026-01-30 17:50:00+00:00,2026-01-30 17:50:00+00:00,SHORT,TP,2720.96,2718.239,18.375867,50.0,35.0,15.0,WIN,-51585.0
1282,ETHUSDT,2026-01-30 19:40:00+00:00,2026-01-30 19:50:00+00:00,LONG,TP,2744.42,2747.1644,18.218786,50.0,35.0,15.0,WIN,-51570.0
1283,ETHUSDT,2026-01-31 02:05:00+00:00,2026-01-31 02:05:00+00:00,SHORT,TP,2695.01,2692.315,18.552807,50.0,35.0,15.0,WIN,-51555.0
1284,ETHUSDT,2026-01-31 05:05:00+00:00,2026-01-31 06:25:00+00:00,SHORT,TP,2693.2,2690.5068,18.565276,50.0,35.0,15.0,WIN,-51540.0
1285,ETHUSDT,2026-02-01 00:25:00+00:00,2026-02-01 00:25:00+00:00,LONG,TP,2460.4,2462.8604,20.321899,50.0,35.0,15.0,WIN,-51525.0
1286,ETHUSDT,2026-02-01 06:35:00+00:00,2026-02-01 06:35:00+00:00,SHORT,TP,2426.94,2424.5131,20.602075,50.0,35.0,15.0,WIN,-51510.0
1287,ETHUSDT,2026-02-01 23:10:00+00:00,2026-02-01 23:10:00+00:00,SHORT,TP,2236.4,2234.1636,22.35736,50.0,35.0,15.0,WIN,-51495.0
1288,ETHUSDT,2026-02-02 09:55:00+00:00,2026-02-02 09:55:00+00:00,LONG,TP,2300.91,2303.2109,21.730533,50.0,35.0,15.0,WIN,-51480.0
1289,ETHUSDT,2026-02-04 10:45:00+00:00,2026-02-04 11:00:00+00:00,SHORT,TP,2258.99,2256.731,22.133785,50.0,35.0,15.0,WIN,-51465.0
1290,ETHUSDT,2026-02-05 02:15:00+00:00,2026-02-05 02:15:00+00:00,SHORT,TP,2125.52,2123.3945,23.523655,50.0,35.0,15.0,WIN,-51450.0
1291,ETHUSDT,2026-02-05 10:35:00+00:00,2026-02-05 18:45:00+00:00,LONG,SL,2132.41,1919.169,23.447648,-5000.0,35.0,-5035.0,LOSS,-56485.0
1292,ETHUSDT,2026-02-06 08:35:00+00:00,2026-02-06 08:40:00+00:00,SHORT,TP,1871.36,1869.4886,26.718536,50.0,35.0,15.0,WIN,-56470.0
1293,ETHUSDT,2026-02-06 10:20:00+00:00,2026-02-06 10:20:00+00:00,LONG,TP,1925.92,1927.8459,25.961618,50.0,35.0,15.0,WIN,-56455.0
1294,ETHUSDT,2026-02-06 13:45:00+00:00,2026-02-06 13:45:00+00:00,LONG,TP,1950.98,1952.931,25.628146,50.0,35.0,15.0,WIN,-56440.0
1295,ETHUSDT,2026-02-07 00:45:00+00:00,2026-02-07 01:10:00+00:00,SHORT,TP,2036.83,2034.7932,24.54795,50.0,35.0,15.0,WIN,-56425.0
1296,ETHUSDT,2026-02-07 07:15:00+00:00,2026-02-07 07:15:00+00:00,SHORT,TP,2013.93,2011.9161,24.827079,50.0,35.0,15.0,WIN,-56410.0
1297,ETHUSDT,2026-02-08 04:00:00+00:00,2026-02-08 04:10:00+00:00,SHORT,TP,2077.87,2075.7921,24.063103,50.0,35.0,15.0,WIN,-56395.0
1298,ETHUSDT,2026-02-08 08:40:00+00:00,2026-02-08 08:45:00+00:00,LONG,TP,2112.43,2114.5424,23.669423,50.0,35.0,15.0,WIN,-56380.0
1299,ETHUSDT,2026-02-08 17:00:00+00:00,2026-02-08 23:35:00+00:00,SHORT,TP,2079.82,2077.7402,24.040542,50.0,35.0,15.0,WIN,-56365.0
1300,ETHUSDT,2026-02-09 15:55:00+00:00,2026-02-09 15:55:00+00:00,LONG,TP,2061.95,2064.0119,24.248891,50.0,35.0,15.0,WIN,-56350.0
1301,ETHUSDT,2026-02-10 00:55:00+00:00,2026-02-10 00:55:00+00:00,SHORT,TP,2099.14,2097.0409,23.819278,50.0,35.0,15.0,WIN,-56335.0
1302,ETHUSDT,2026-02-10 14:15:00+00:00,2026-02-10 14:15:00+00:00,LONG,TP,2020.83,2022.8508,24.742309,50.0,35.0,15.0,WIN,-56320.0
1303,ETHUSDT,2026-02-10 21:30:00+00:00,2026-02-10 21:30:00+00:00,SHORT,TP,2006.22,2004.2138,24.922491,50.0,35.0,15.0,WIN,-56305.0
1304,ETHUSDT,2026-02-11 01:50:00+00:00,2026-02-11 01:50:00+00:00,LONG,TP,2022.54,2024.5625,24.72139,50.0,35.0,15.0,WIN,-56290.0
1305,ETHUSDT,2026-02-11 04:25:00+00:00,2026-02-11 04:25:00+00:00,SHORT,TP,1986.29,1984.3037,25.172558,50.0,35.0,15.0,WIN,-56275.0
1306,ETHUSDT,2026-02-11 14:10:00+00:00,2026-02-11 14:10:00+00:00,LONG,TP,1979.53,1981.5095,25.258521,50.0,35.0,15.0,WIN,-56260.0
1307,ETHUSDT,2026-02-11 15:10:00+00:00,2026-02-11 15:10:00+00:00,SHORT,TP,1912.55,1910.6374,26.143107,50.0,35.0,15.0,WIN,-56245.0
1308,ETHUSDT,2026-02-11 21:55:00+00:00,2026-02-12 01:35:00+00:00,LONG,TP,1972.53,1974.5025,25.348157,50.0,35.0,15.0,WIN,-56230.0
1309,ETHUSDT,2026-02-12 05:45:00+00:00,2026-02-12 05:55:00+00:00,LONG,TP,1968.0,1969.968,25.406504,50.0,35.0,15.0,WIN,-56215.0
1310,ETHUSDT,2026-02-12 08:40:00+00:00,2026-02-12 15:05:00+00:00,SHORT,TP,1959.66,1957.7003,25.51463,50.0,35.0,15.0,WIN,-56200.0
1311,ETHUSDT,2026-02-12 16:00:00+00:00,2026-02-12 16:00:00+00:00,SHORT,TP,1947.47,1945.5225,25.674336,50.0,35.0,15.0,WIN,-56185.0
1312,ETHUSDT,2026-02-12 23:20:00+00:00,2026-02-12 23:20:00+00:00,LONG,TP,1943.46,1945.4035,25.727311,50.0,35.0,15.0,WIN,-56170.0
1313,ETHUSDT,2026-02-13 06:10:00+00:00,2026-02-13 06:20:00+00:00,SHORT,TP,1935.25,1933.3148,25.836455,50.0,35.0,15.0,WIN,-56155.0
1314,ETHUSDT,2026-02-13 23:55:00+00:00,2026-02-14 00:10:00+00:00,SHORT,TP,2047.55,2045.5024,24.419428,50.0,35.0,15.0,WIN,-56140.0
1315,ETHUSDT,2026-02-14 08:15:00+00:00,2026-02-14 08:15:00+00:00,LONG,TP,2071.4,2073.4714,24.138264,50.0,35.0,15.0,WIN,-56125.0
1316,ETHUSDT,2026-02-14 20:05:00+00:00,2026-02-14 21:00:00+00:00,LONG,TP,2090.4,2092.4904,23.918867,50.0,35.0,15.0,WIN,-56110.0
1317,ETHUSDT,2026-02-15 01:35:00+00:00,2026-02-15 01:35:00+00:00,SHORT,TP,2060.99,2058.929,24.260186,50.0,35.0,15.0,WIN,-56095.0
1318,ETHUSDT,2026-02-15 07:55:00+00:00,2026-02-15 07:55:00+00:00,LONG,TP,2089.02,2091.109,23.934668,50.0,35.0,15.0,WIN,-56080.0
1319,ETHUSDT,2026-02-15 11:35:00+00:00,2026-02-15 11:35:00+00:00,SHORT,TP,2059.68,2057.6203,24.275616,50.0,35.0,15.0,WIN,-56065.0
1320,ETHUSDT,2026-02-16 05:40:00+00:00,2026-02-16 15:30:00+00:00,SHORT,TP,1952.25,1950.2978,25.611474,50.0,35.0,15.0,WIN,-56050.0
1321,ETHUSDT,2026-02-16 20:55:00+00:00,2026-02-16 20:55:00+00:00,LONG,TP,1990.64,1992.6306,25.11755,50.0,35.0,15.0,WIN,-56035.0
1322,ETHUSDT,2026-02-17 05:15:00+00:00,2026-02-17 05:15:00+00:00,SHORT,TP,1983.38,1981.3966,25.209491,50.0,35.0,15.0,WIN,-56020.0
1323,ETHUSDT,2026-02-17 14:00:00+00:00,2026-02-17 14:00:00+00:00,LONG,TP,1989.6,1991.5896,25.13068,50.0,35.0,15.0,WIN,-56005.0
1324,ETHUSDT,2026-02-17 14:55:00+00:00,2026-02-17 14:55:00+00:00,SHORT,TP,1947.37,1945.4226,25.675655,50.0,35.0,15.0,WIN,-55990.0
1325,ETHUSDT,2026-02-17 16:20:00+00:00,2026-02-17 16:35:00+00:00,LONG,TP,1993.0,1994.993,25.087807,50.0,35.0,15.0,WIN,-55975.0
1326,ETHUSDT,2026-02-18 01:40:00+00:00,2026-02-18 13:45:00+00:00,SHORT,TP,1969.56,1967.5904,25.386381,50.0,35.0,15.0,WIN,-55960.0
1327,ETHUSDT,2026-02-19 02:05:00+00:00,2026-02-19 02:05:00+00:00,LONG,TP,1965.01,1966.975,25.445163,50.0,35.0,15.0,WIN,-55945.0
1328,ETHUSDT,2026-02-19 11:00:00+00:00,2026-02-19 11:35:00+00:00,SHORT,TP,1958.8,1956.8412,25.525832,50.0,35.0,15.0,WIN,-55930.0
1329,ETHUSDT,2026-02-19 20:45:00+00:00,2026-02-19 20:45:00+00:00,LONG,TP,1941.33,1943.2713,25.755539,50.0,35.0,15.0,WIN,-55915.0
1330,ETHUSDT,2026-02-20 04:25:00+00:00,2026-02-20 04:55:00+00:00,SHORT,TP,1936.12,1934.1839,25.824846,50.0,35.0,15.0,WIN,-55900.0
1331,ETHUSDT,2026-02-20 05:40:00+00:00,2026-02-20 05:50:00+00:00,LONG,TP,1958.74,1960.6987,25.526614,50.0,35.0,15.0,WIN,-55885.0
1332,ETHUSDT,2026-02-20 12:50:00+00:00,2026-02-20 13:00:00+00:00,SHORT,TP,1946.29,1944.3437,25.689902,50.0,35.0,15.0,WIN,-55870.0
1333,ETHUSDT,2026-02-20 18:05:00+00:00,2026-02-20 18:05:00+00:00,LONG,TP,1966.89,1968.8569,25.420842,50.0,35.0,15.0,WIN,-55855.0
1334,ETHUSDT,2026-02-21 09:30:00+00:00,2026-02-21 11:05:00+00:00,LONG,TP,1974.93,1976.9049,25.317353,50.0,35.0,15.0,WIN,-55840.0
1335,ETHUSDT,2026-02-21 21:20:00+00:00,2026-02-21 22:25:00+00:00,SHORT,TP,1977.14,1975.1629,25.289054,50.0,35.0,15.0,WIN,-55825.0
1336,ETHUSDT,2026-02-22 07:40:00+00:00,2026-02-22 10:20:00+00:00,LONG,TP,1976.17,1978.1462,25.301467,50.0,35.0,15.0,WIN,-55810.0
1337,ETHUSDT,2026-02-22 10:25:00+00:00,2026-02-22 11:00:00+00:00,LONG,TP,1977.43,1979.4074,25.285345,50.0,35.0,15.0,WIN,-55795.0
1338,ETHUSDT,2026-02-22 12:50:00+00:00,2026-02-22 13:05:00+00:00,SHORT,TP,1965.52,1963.5545,25.438561,50.0,35.0,15.0,WIN,-55780.0
1339,ETHUSDT,2026-02-22 22:35:00+00:00,2026-02-22 22:40:00+00:00,LONG,TP,1956.38,1958.3364,25.557407,50.0,35.0,15.0,WIN,-55765.0
1340,ETHUSDT,2026-02-23 01:05:00+00:00,2026-02-23 01:05:00+00:00,SHORT,TP,1908.79,1906.8812,26.194605,50.0,35.0,15.0,WIN,-55750.0
1341,ETHUSDT,2026-02-23 16:50:00+00:00,2026-02-23 16:50:00+00:00,SHORT,TP,1886.48,1884.5935,26.504389,50.0,35.0,15.0,WIN,-55735.0
1342,ETHUSDT,2026-02-24 01:20:00+00:00,2026-02-24 01:20:00+00:00,SHORT,TP,1824.9,1823.0751,27.398762,50.0,35.0,15.0,WIN,-55720.0
1343,ETHUSDT,2026-02-24 15:00:00+00:00,2026-02-24 15:00:00+00:00,LONG,TP,1833.68,1835.5137,27.267571,50.0,35.0,15.0,WIN,-55705.0
1344,ETHUSDT,2026-02-25 01:15:00+00:00,2026-02-25 01:15:00+00:00,LONG,TP,1903.25,1905.1532,26.270852,50.0,35.0,15.0,WIN,-55690.0
1345,ETHUSDT,2026-02-25 11:15:00+00:00,2026-02-25 11:20:00+00:00,LONG,TP,1914.19,1916.1042,26.120709,50.0,35.0,15.0,WIN,-55675.0
1346,ETHUSDT,2026-02-26 02:05:00+00:00,2026-02-26 02:05:00+00:00,SHORT,TP,2047.46,2045.4125,24.420501,50.0,35.0,15.0,WIN,-55660.0
1347,ETHUSDT,2026-02-27 10:05:00+00:00,2026-02-27 10:05:00+00:00,SHORT,TP,2005.5,2003.4945,24.931439,50.0,35.0,15.0,WIN,-55645.0
1348,ETHUSDT,2026-02-28 04:30:00+00:00,2026-02-28 04:30:00+00:00,SHORT,TP,1919.85,1917.9302,26.043701,50.0,35.0,15.0,WIN,-55630.0
1349,ETHUSDT,2026-02-28 06:15:00+00:00,2026-02-28 06:15:00+00:00,SHORT,TP,1909.92,1908.0101,26.179107,50.0,35.0,15.0,WIN,-55615.0
1350,ETHUSDT,2026-02-28 13:55:00+00:00,2026-02-28 13:55:00+00:00,LONG,TP,1900.24,1902.1402,26.312466,50.0,35.0,15.0,WIN,-55600.0
1351,ETHUSDT,2026-03-01 09:10:00+00:00,2026-03-01 09:10:00+00:00,SHORT,TP,1987.24,1985.2528,25.160524,50.0,35.0,15.0,WIN,-55585.0
1352,ETHUSDT,2026-03-01 14:15:00+00:00,2026-03-01 14:15:00+00:00,LONG,TP,2015.0,2017.015,24.813896,50.0,35.0,15.0,WIN,-55570.0
1353,ETHUSDT,2026-03-01 17:25:00+00:00,2026-03-01 17:25:00+00:00,SHORT,TP,1964.47,1962.5055,25.452158,50.0,35.0,15.0,WIN,-55555.0
1354,ETHUSDT,2026-03-02 03:20:00+00:00,2026-03-02 03:20:00+00:00,LONG,TP,1970.91,1972.8809,25.368992,50.0,35.0,15.0,WIN,-55540.0
